arg-id,argument,x,y,cluster-level-1-id,cluster-level-2-id
A49_6,原子力発電の新規建設においては、建設費用が膨らむ傾向があるため、再検討が必要である。,5.893267631530762,7.730108737945557,1_5,2_38
A50_0,もんじゅの事例では核燃料サイクルが成功していないため、原発推進の理由とするのは難しい。,7.444323539733887,7.54673433303833,1_5,2_33
A51_0,再生可能エネルギーの導入目標が低いことは蓄電池ビジネスの課題であり、需給調整市場での落札価格の公表など事業性を確保し、再生可能エネルギーの割合を引き上げるべきである。,4.5098772048950195,5.551248550415039,1_4,2_14
A51_1,「原発依存度を可能な限り低減する」という文言の削除は福島第一原発事故の被害者に対する配慮が欠けており、国の最低限のモラルとしてこの文言の維持を求める。,6.540120601654053,5.978988170623779,1_4,2_13
A52_0,原発は廃絶すべきである。,8.421500205993652,5.707159519195557,1_8,2_15
A53_0,化石・石炭燃料を減らし、再生可能エネルギーを増やすべき,4.006155014038086,4.29452657699585,1_2,2_17
A54_0,原発使用はこれまで通り、低減する方針を続けるべきである。,6.377574443817139,5.663975715637207,1_4,2_13
A54_1,原発再稼働や新規建設は控えるべきで、他の自然エネルギーへの転換を求める。,5.806590557098389,6.016509056091309,1_4,2_39
A56_0,使用済みMOX燃料を再処理しても、再利用できるのは1度程度ではないかと思う。,7.557440757751465,8.077016830444336,1_6,2_49
A56_1,使用済みMOX燃料の処理については技術的に確立していないと思う。,7.536437511444092,8.023622512817383,1_5,2_33
A56_2,再処理利用目的でデータを集めることは無駄なお金と時間を掛けることではないか。,6.698601245880127,8.01128101348877,1_5,2_10
A56_3,核のゴミを増やすことは選択肢から外すべきであり、増やしてはいけない段階だと思う。,7.598713397979736,8.434367179870605,1_6,2_49
A56_4,脱原発に舵を切り、再エネ普及に全力をかけるべきである。,5.907754421234131,5.646632671356201,1_4,2_44
A57_0,福島第一原発事故を経験し、廃炉が目途が立たない中で新たな原発を建造し、電力の主要なエネルギー源にする理屈が理解できない。,10.332772254943848,7.59553861618042,1_6,2_29
A57_1,万一、稼働中の原発に地震等で深刻事故が起きた場合、日本の国土の半分が放射能汚染される可能性がある。,8.93337631225586,9.06477165222168,1_6,2_31
A57_2,福島第一原発事故による避難者はまだ２万５千人以上おり、彼らが故郷に戻ることは難しい。,10.293506622314453,8.15408706665039,1_6,2_19
A57_3,電力会社や行政は、福島第一原発事故による避難者の苦しみに対してどのように責任を取るのか。,10.407363891601562,7.972507476806641,1_6,2_29
A57_4,原発発電コストが低廉だというのは、上昇し続ける新設コストや廃炉費用を考慮すれば嘘である。,6.230856418609619,7.943581581115723,1_5,2_24
A57_5,再生可能エネルギーを正当に評価すべきである。,3.9529123306274414,5.638748645782471,1_4,2_32
A57_6,原発は使用済み核燃料の処分方法が決まっておらず、これ以上使用済み核燃料を生じさせるべきではない。,7.556669235229492,7.932554721832275,1_5,2_33
A57_7,原発事故の際の周辺住民の避難路や避難方法が確保されていない。,9.146025657653809,8.053208351135254,1_6,2_27
A57_8,原発再稼働や新増設は関係業者や行政の利権のためであると考えられる。,9.742720603942871,5.263002872467041,1_8,2_46
A57_9,新たな原発の建造費用を事前に電気料金に上乗せすることは法的に問題があるのではないか。,6.114638805389404,7.757789611816406,1_5,2_38
A57_10,インフレで国民が苦しんでいる中、さらにコスト負担を負わせることには絶対反対である。,7.718466281890869,4.534562110900879,1_8,2_35
A58_0,原案は原発回帰を鮮明にし、化石燃料の延命策を推進する内容である。,6.0009002685546875,4.918374061584473,1_4,2_44
A58_1,原発と火力をセットでやめていく方向をとることが重要であり、再エネ100%に向けて早急に政策を転換すべき。,5.823655605316162,5.097602367401123,1_4,2_44
A58_2,原発の安全性、経済性、将来性がないため、原発依存度を低減する表現を見直し、原発ゼロに舵を切るべき。,6.582026481628418,5.8978800773620605,1_4,2_13
A58_3,再生可能エネルギー導入の明確な目標設定が必要であり、政策策定を行うべき。,4.950604438781738,4.787761688232422,1_1,2_25
A58_4,六ヶ所再処理工場とMOX燃料工場の稼働が不安定であるため、プルサーマルの実施計画は見直し、廃棄すべき。,7.663436412811279,8.140060424804688,1_6,2_49
A58_5,休止中の原発の再稼働は許されず、即廃炉を検討すべき。,8.314265251159668,5.61454963684082,1_8,2_15
A58_6,運転期間の上限を維持することは廃止し、原則40年上限を守るべき。,9.01690673828125,6.2436113357543945,1_8,2_41
A58_7,次世代革新炉の開発・設置は即刻やめるべき。,8.452009201049805,5.53579568862915,1_8,2_15
A59_0,一般の20代や30代の若者を含めて議論を進めるべき,8.8040132522583,2.184847593307495,1_7,2_16
A59_1,子供の未来を真剣に考えて対策をする必要がある,6.496726036071777,4.275111675262451,1_1,2_18
A59_2,暑くて外で遊べない未来や昔の食物が育たない未来では少子化が進むと思う,6.375131130218506,4.18961238861084,1_1,2_18
A59_3,化石賞は恥ずかしい賞であり、再生可能エネルギーへの乗り換えを早急に進めるべき,3.9788224697113037,4.1830573081970215,1_2,2_17
A59_4,自然災害の増加を気候変動による人災と考え、2040年までに温室効果ガスを80%削減するような積極的な案を計画すべき,5.086726665496826,2.6422107219696045,1_1,2_12
A59_5,グリーンウォッシュでは意味がない,2.5364503860473633,5.903961181640625,1_3,2_4
A59_6,計画段階からがっかりさせないでほしい,6.405458450317383,5.180387496948242,1_4,2_44
A60_0,原発はなくても電気は足りる。,8.217422485351562,6.389714241027832,1_8,2_61
A60_1,原発のコストは世界的に上昇している。,6.325546741485596,7.812123775482178,1_5,2_10
A60_2,原発はCO2排出削減につながらない。,2.9416239261627197,4.174240589141846,1_2,2_59
A60_3,原発に熱心な国は再エネ導入量が少なく、CO2排出量が減らない。,5.91300106048584,5.956550598144531,1_4,2_39
A60_4,原発を早くやめて、2030年までにCO2排出を減らす取り組みが必要。,3.2418172359466553,2.5122039318084717,1_2,2_42
A60_5,原子力事業では将来の見通しが立たず、撤退する企業が増えている。,7.582873344421387,5.768406867980957,1_5,2_30
A60_6,銀行は原発が高コスト、高リスクであるためお金を貸さなくなっている。,6.459667205810547,7.600766181945801,1_5,2_10
A60_7,原子力を増やすことは許されない。,7.503994941711426,6.171993255615234,1_5,2_30
A60_8,原子力政策の失敗分のコストを国民に払わせるのは不当であり、原発賛成の人が払うべき。,7.5781707763671875,4.911205768585205,1_8,2_55
A61_0,これ以上原発を作るのはやめるべきです。,8.253182411193848,5.623591899871826,1_8,2_15
A61_1,福島原発の事故で日本は大きな痛手を被った。,9.940972328186035,7.749881267547607,1_6,2_1
A61_2,原発は危険であり、新設するのはやめるべきです。,9.059999465942383,5.448386192321777,1_8,2_41
A62_0,カーボンニュートラル達成の技術的なシナリオは既にできている。,4.453986644744873,4.249958038330078,1_2,2_17
A62_1,海岸沿いの水車発電は風力発電の10倍～100倍以上の大容量を持ち、低コスト・短納期・長寿命であり、風力発電や太陽光発電、原発は不要である。,3.980684518814087,6.48545503616333,1_4,2_20
A62_2,日本の凋落の要因として、無駄な見返り発注・補助金、企業の裏金体質、ソフトウエア人材の不足、マスコミの報道自主規制、シンクタンクの実態のない将来像作成が挙げられる。,7.175028324127197,4.082178592681885,1_8,2_35
A62_3,ソフトウエアの特許が書ける人材を高給で雇うことが急務である。,7.0111799240112305,4.230859756469727,1_1,2_18
A63_0,今次エネルギー計画案は脱炭素だけでなく、エネルギー安定供給や経済成長にも配慮したバランスのとれた内容であることが評価されるべきである。,6.730159759521484,2.696241617202759,1_7,2_11
A63_1,2050年カーボンニュートラルを絶対視するあまり、国民生活や企業に過度な圧迫を加えないよう慎重な配慮が必要である。,4.5735015869140625,3.9746556282043457,1_1,2_51
A63_2,サプライチェーンの安全保障に関しては、半導体と蓄電池産業以外の人材選定や計画に安全保障的観点が欠けていることは問題であり、行政の責務として安全保障に配慮した計画が求められる。,7.601642608642578,6.061954498291016,1_5,2_30
A63_3,計画全体に対して人材選定や立案、サプライチェーンに安全保障が十分に配慮されることが必要である。,7.174204349517822,4.393858432769775,1_8,2_35
A63_4,我が国の取り組みを国際会議で積極的に発信し、理解を求めることは政府の責務である。,8.844264030456543,3.1957554817199707,1_7,2_45
A63_5,国際社会からの要望に対しては、主権国家として堂々と反論することが政府の国民に対する責務である。,8.841605186462402,3.122293710708618,1_7,2_45
A63_6,国際社会に対する積極的な発信と過度な要望に対する反論が、日本の国際的地位を明確にするために重要である。,8.845221519470215,3.2197299003601074,1_7,2_45
A64_0,2040年の目標に向けて、再生可能エネルギーを増やすべきである。,5.083467960357666,3.604951858520508,1_1,2_51
A64_1,温室効果ガス削減目標を引き上げるべきである。,4.891178607940674,2.5629217624664307,1_1,2_12
A64_2,地球環境が喫緊な状態であるため、今ここで動かないと後戻りできない。,6.344939708709717,4.35927152633667,1_1,2_18
A65_0,気候変動の影響に怯えており、現状の計画に絶望を感じている。,6.188014030456543,3.8840997219085693,1_1,2_8
